sgan,reportdate
S00098-11NW09A-S00088-11NW09A,20031213
S00098-11NW09A-S00088-11NW09A,20031019
S00090-11NW09A-S00100-11NW09A,20040510
S00100-11NW09A-S00099-11NW09A,20020910
S00100-11NW09A-S00099-11NW09A,20090428
S00313-11NW09A-S00148-11NW09A,20060113
S00313-11NW09A-S00148-11NW09A,20120511
S00300-11NW09C-S00322-11NW09C,20000104
S00258-11NW09C-S00323-11NW09C,20110102
S00297-11NW19A-S00300-11NW19A,19970730
S00291-11NW19A-S00295-11NW19A,19970606
S00151-11NW19A-S00152-11NW19A,20100510
S00044-11NW14C-S00048-11NW14C,20030407
S00710-11NW09C-S00703-11NW09C,20080131
S00175-11NW09A-S00174-11NW09A,20120630
S00142-11NW09C-S00146-11NW09C,20040101
S01357-11SW09C-S01344-11SW09C,19980228
S04836-11SW08D-S05442-11SW08D,20030416
S04836-11SW08D-S05442-11SW08D,20100127
S00529-11NW19A-S00533-11NW19A,20020115
S00529-11NW19A-S00533-11NW19A,20000819
S00694-11NW19A-S00695-11NW19A,20110511
S00982-11NW14C-S00980-11NW14C,20030128
S00982-11NW14C-S00980-11NW14C,20010714
S00249-11NW14C-S00269-11NW14C,20130130
S01108-11NW14C-S01110-11NW14C,20110708
S01442-11NW14A-S01441-11NW14A,20080223
S00231-11NW09C-S00242-11NW09C,20140225
S00366-11NW09C-S00371-11NW09C,20070916
S00007-11NW09A-S00012-11NW09A,20140308
S00007-11NW09A-S00012-11NW09A,20101023
S00007-11NW09A-S00012-11NW09A,20110715
S00014-11NW09A-S00016-11NW09A,20020212
S00004-11SW09A-S00013-11SW09A,20041015
S00180-11NW13B-S00179-11NW13B,19980525
S00219-11NW13B-S01006-11NW13B,20131212
S01019-11NW14C-S00969-11NW14C,20030926
S01006-11NW14C-S01008-11NW14C,20001020
S00985-11NW14C-S01004-11NW14C,20021121
S00985-11NW14C-S01004-11NW14C,20030415
S00985-11NW14C-S01004-11NW14C,20040508
S00985-11NW14C-S01004-11NW14C,19970819
S00985-11NW14C-S01004-11NW14C,19990311
S00050-11NW13B-S00054-11NW13B,20000204
S00050-11NW13B-S00054-11NW13B,20100717
S00323-11NW13D-S00320-11NW13D,20041006
S00186-11NW13B-S00184-11NW13B,20080926
S00156-11NW14C-S01892-11NW14C,20060323
S00049-11NW09A-S00050-11NW09A,20140606
S00102-11NW08B-S00098-11NW08B,20100322
S00102-11NW08B-S00098-11NW08B,20130122
S00191-11NW24A-S00193-11NW24A,20080513
S00293-11NW24A-S00295-11NW24A,20121027
S00919-11SW14B-S00806-11SW14B,20141029
S00874-11SW14B-S04233-11SW14B,19991120
S04236-11SW14B-S04234-11SW14B,20130430
S03996-11SW14B-S04005-11SW14B,20131230
S00927-11SW14B-S00932-11SW14B,20091217
S00921-11SW14B-S03994-11SW14B,20130719
S04085-11SW14B-S00929-11SW14B,20131103
S00957-11SW14B-S00960-11SW14B,20010112
S00906-11SW14B-S03922-11SW14B,20091127
S00750-11SW14B-S00783-11SW14B,20120717
S00697-11SW14B-S00750-11SW14B,19970723
S00746-11SW14B-S00744-11SW14B,20110715
S00127-11SW14B-S00124-11SW14B,20030620
S00127-11SW14B-S00124-11SW14B,20121002
S00124-11SW14B-S00122-11SW14B,20030621
S04362-11SW14B-S04365-11SW14B,20000515
S04362-11SW14B-S04365-11SW14B,20031106
S04362-11SW14B-S04365-11SW14B,20081119
S04362-11SW14B-S04365-11SW14B,20090319
S00349-11SW14B-S00346-11SW14B,20020527
S00349-11SW14B-S00346-11SW14B,20021109
S00349-11SW14B-S00350-11SW14B,19981022
S00349-11SW14B-S00350-11SW14B,19981022
S00357-11SW14B-S00363-11SW14B,20040929
S00353-11SW14B-S00357-11SW14B,19970912
S00356-11SW14B-S00364-11SW14B,20000510
S00351-11SW14B-S00353-11SW14B,20000813
S00351-11SW14B-S00353-11SW14B,20100710
S00351-11SW14B-S00353-11SW14B,20141009
S00348-11SW14B-S04710-11SW14B,20060624
S04710-11SW14B-S00335-11SW14B,20020305
S04710-11SW14B-S00335-11SW14B,20080801
S04710-11SW14B-S00335-11SW14B,20090903
S04710-11SW14B-S00335-11SW14B,20111025
S04710-11SW14B-S00335-11SW14B,20130126
S04712-11SW14B-S04711-11SW14B,20110103
S01015-11SW09D-S00104-11SW09D,19980820
S04355-11SW14B-S04354-11SW14B,20010427
S04355-11SW14B-S04354-11SW14B,20040628
S04355-11SW14B-S04354-11SW14B,20100414
S00031-11SW14B-S00034-11SW14B,20120915
S04352-11SW14B-S04353-11SW14B,20031003
S04352-11SW14B-S04353-11SW14B,20070916
S04352-11SW14B-S04353-11SW14B,20101007
S04377-11SW14B-S04358-11SW14B,20070425
S00351-11NW24D-S00327-11NW24D,20130324
S00567-11SW04B-S00569-11SW04B,20140530
S00605-11NW24D-S00915-11NW24D,20050604
S00605-11NW24D-S00915-11NW24D,20141030
S00658-11NW24D-S00649-11NW24D,20030613
S00665-11NW24D-S00668-11NW24D,20120405
S00649-11NW24D-S00645-11NW24D,20121214
S00648-11NW24D-S00666-11NW24D,20140720
S00768-11NW24D-S00766-11NW24D,20040429
S00918-11NW24D-S00625-11NW24D,20100428
S00582-11NW24D-S00580-11NW24D,20010204
S00582-11NW24D-S00580-11NW24D,20020520
S00582-11NW24D-S00580-11NW24D,20010523
S00589-11NW24D-S00582-11NW24D,20010220
S00602-11NW24D-S00601-11NW24D,20070207
S00601-11NW24D-S00806-11NW24D,20000809
S00582-11NW24D-S00583-11NW24D,20020328
S00582-11NW24D-S00583-11NW24D,20001122
S04248-11SW14B-S04246-11SW14B,20071026
S04246-11SW14B-S04251-11SW14B,20051014
S00931-11SW14B-S00886-11SW14B,19990920
S03940-11SW14B-S00009-11SW14D,20040322
S01056-11SW14B-S01057-11SW14B,20051006
S01060-11SW14B-S01056-11SW14B,19991116
S04146-11SW14B-S04122-11SW14B,20120508
S04145-11SW14B-S04120-11SW14B,20010315
S04125-11SW14B-S04127-11SW14B,20000112
S00330-11SW14B-S04682-11SW14B,20040615
S00335-11SW14B-S00340-11SW14B,20051206
S00335-11SW14B-S00340-11SW14B,20090519
S00098-11SW09D-S01014-11SW09D,20060824
S00098-11SW09D-S01014-11SW09D,19980919
S00098-11SW09D-S01014-11SW09D,20000112
S00098-11SW14B-S00103-11SW14B,20140713
S00100-11SW14B-S00091-11SW14B,20131130
S00100-11SW14B-S00091-11SW14B,20131201
S00103-11SW14B-S00105-11SW14B,20140830
S00258-11SW04B-S00259-11SW04B,20070614
S00851-11NW24D-S00558-11NW24D,20110702
S00851-11NW24D-S00853-11NW24D,20050824
S00853-11NW24D-S00852-11NW24D,20120111
S00530-11NW24D-S00810-11NW24D,20050615
S00530-11NW24D-S00810-11NW24D,20090606
S00530-11NW24D-S00810-11NW24D,20120309
S00316-11SW04B-S00317-11SW04B,20080207
S00700-11NW24D-S00667-11NW24D,20050925
S00701-11NW24D-S00700-11NW24D,20030108
S00701-11NW24D-S00700-11NW24D,20090521
S00654-11NW24D-S00653-11NW24D,20140717
S00647-11NW24D-S00643-11NW24D,20010224
S00647-11NW24D-S00643-11NW24D,20010226
S00647-11NW24D-S00643-11NW24D,20090331
S00065-11SW04B-S00083-11SW04B,20040509
S00065-11SW04B-S00083-11SW04B,20040708
S00065-11SW04B-S00083-11SW04B,20051025
S00065-11SW04B-S00083-11SW04B,20071124
S00065-11SW04B-S00083-11SW04B,20071124
S00065-11SW04B-S00083-11SW04B,20090106
S00065-11SW04B-S00083-11SW04B,20090219
S00065-11SW04B-S00083-11SW04B,20090530
S00065-11SW04B-S00083-11SW04B,20110512
S00065-11SW04B-S00083-11SW04B,20130218
S00065-11SW04B-S00083-11SW04B,20090429
S00065-11SW04B-S00083-11SW04B,20141103
S00044-11SW04B-S00056-11SW04B,19991012
S00044-11SW04B-S00056-11SW04B,20100111
S00044-11SW04B-S00056-11SW04B,20100112
S00044-11SW04B-S00056-11SW04B,20140801
S00257-11NW24D-S00247-11NW24D,20051016
S04053-11SW14B-S04050-11SW14B,20030805
S04053-11SW14B-S04050-11SW14B,20101114
S04050-11SW14B-S04054-11SW14B,20030910
S01069-11SW14B-S01074-11SW14B,20121226
S00970-11SW14B-S00926-11SW14B,20031024
S00973-11SW14B-S00965-11SW14B,20110930
S01025-11SW14B-S01050-11SW14B,20130206
S01068-11SW14B-S01019-11SW14B,20130318
S01068-11SW14B-S01019-11SW14B,20140502
S01081-11SW14B-S01080-11SW14B,19980325
S04737-11SW14B-S04735-11SW14B,20071007
S00828-11SW14B-S00821-11SW14B,19980514
S04136-11SW14B-S04139-11SW14B,20040707
S00701-11SW14B-S00699-11SW14B,20010131
S00685-11SW14B-S00680-11SW14B,20110322
S00771-11SW14B-S00770-11SW14B,20020503
S00771-11SW14B-S00770-11SW14B,20020817
S00095-11SW09D-S00106-11SW09D,20100510
S00082-11SW09D-S00087-11SW09D,20140721
S00327-11NW24D-S00271-11NW24D,20030921
S00327-11NW24D-S00271-11NW24D,20110820
S00271-11NW24D-S00257-11NW24D,20040914
S00271-11NW24D-S00257-11NW24D,20100830
S00533-11NW24D-S00529-11NW24D,20030728
S00082-11SW04B-S00081-11SW04B,20110803
S00232-11SW04B-S00222-11SW04B,20100905
S00222-11SW04B-S00211-11SW04B,20041226
S00222-11SW04B-S00211-11SW04B,20001101
S00222-11SW04B-S00211-11SW04B,20070505
S00222-11SW04B-S00211-11SW04B,20101030
S00222-11SW04B-S00211-11SW04B,20130830
S00222-11SW04B-S00211-11SW04B,20130903
S00571-11SW04B-S00573-11SW04B,20080820
S00571-11SW04B-S00573-11SW04B,20081114
S00038-11SW04B-S00571-11SW04B,20081117
S00574-11SW04B-S00739-11SW04B,20071119
S00249-11SW04B-S00232-11SW04B,20080304
S00752-11SW04B-S00252-11SW04B,20080704
S00772-11NW24D-S00774-11NW24D,20060511
S00913-11SW14B-S00911-11SW14B,20060607
S00913-11SW14B-S00911-11SW14B,19990819
S00940-11SW14B-S04608-11SW14B,20030422
S01000-11SW14B-S01002-11SW14B,20050508
S01000-11SW14B-S01002-11SW14B,20031201
S04530-11SW14B-S04525-11SW14B,20020328
S00600-11SW14B-S04254-11SW14B,20060628
S00597-11SW14B-S00598-11SW14B,20030104
S00081-11SW14B-S00060-11SW14B,20130218
S00272-11SW14B-S00279-11SW14B,20030711
S00272-11SW14B-S00279-11SW14B,19990819
S00272-11SW14B-S00279-11SW14B,20101214
S00273-11SW14B-S00264-11SW14B,19990819
S00281-11SW14B-S00276-11SW14B,20010303
S00281-11SW14B-S00276-11SW14B,20020911
S00281-11SW14B-S00276-11SW14B,19990807
S00281-11SW14B-S00276-11SW14B,20060330
S00281-11SW14B-S00276-11SW14B,20070831
S00281-11SW14B-S00276-11SW14B,20100117
S00093-11SW09D-S00099-11SW09D,20060312
S00084-11SW09D-S00100-11SW09D,20000323
S00084-11SW09D-S00100-11SW09D,20050520
S04293-11SW14B-S04295-11SW14B,20091008
S00712-11NW24D-S00713-11NW24D,20110515
S00712-11NW24D-S00713-11NW24D,20131017
S00264-11NW24D-S00265-11NW24D,20090703
S00531-11NW24D-S00537-11NW24D,20051114
S00531-11NW24D-S00537-11NW24D,20060712
S00531-11NW24D-S00537-11NW24D,20101112
S00617-11NW24D-S00616-11NW24D,20140903
S00593-11NW24D-S00594-11NW24D,20140221
S00599-11NW24D-S00617-11NW24D,20131021
S00599-11NW24D-S00617-11NW24D,20140711
S00599-11NW24D-S00617-11NW24D,20140902
S00599-11NW24D-S00617-11NW24D,20140902
S00854-11NW24D-S00637-11NW24D,20080609
S04562-11SW14B-S04568-11SW14B,20010411
S04383-11SW14B-S04387-11SW14B,20040102
S04383-11SW14B-S04387-11SW14B,20040316
S00128-11SW09D-S01035-11SW09D,20030514
S04295-11SW14B-S04297-11SW14B,20111208
S04300-11SW14B-S04294-11SW14B,20030704
S04291-11SW14B-S04293-11SW14B,20060708
S04297-11SW14B-S04303-11SW14B,20120110
S00603-11SW14B-S04593-11SW14B,20130921
S04303-11SW14B-S04305-11SW14B,20060505
S04303-11SW14B-S04305-11SW14B,20010421
S04303-11SW14B-S04305-11SW14B,20100811
S04303-11SW14B-S04305-11SW14B,20131017
S00839-11SW14B-S00847-11SW14B,20090531
S00063-11SW09D-S00073-11SW09D,19980927
S00063-11SW09D-S00073-11SW09D,19981214
S00063-11SW09D-S00073-11SW09D,20070916
S00911-11SW09D-S00913-11SW09D,20110904
S04563-11SW14B-S04601-11SW14B,20100831
S04456-11SW14B-S04459-11SW14B,20030905
S04417-11SW14B-S04722-11SW14B,20090604
S04307-11SW14B-S04309-11SW14B,20040525
S04313-11SW14B-S04308-11SW14B,20110906
S04309-11SW14B-S04317-11SW14B,20080205
S04309-11SW14B-S04317-11SW14B,20090427
S04309-11SW14B-S04317-11SW14B,20091010
S04309-11SW14B-S04317-11SW14B,20110803
S04317-11SW14B-S04319-11SW14B,20090101
S04317-11SW14B-S04319-11SW14B,20081231
S04317-11SW14B-S04319-11SW14B,20100314
S04317-11SW14B-S04319-11SW14B,20140404
S00036-11SW04D-S00035-11SW04D,20030818
S00916-11SW09D-S00917-11SW09D,20140626
S00170-11SW09D-S00181-11SW09D,20130611
S00456-11SW14B-S00422-11SW14B,20030808
S00456-11SW14B-S00422-11SW14B,19990705
S00456-11SW14B-S00422-11SW14B,20090418
S00456-11SW14B-S00422-11SW14B,20130711
S00412-11SW14B-S00406-11SW14B,19970415
S00413-11SW14B-S00412-11SW14B,20010902
S00537-11SW04B-S00532-11SW04B,20120711
S00530-11SW04B-S00633-11SW04B,20120515
S04331-11SW14B-S03018-11SW15A,20020725
S04331-11SW14B-S03018-11SW15A,20080402
S00105-11SW09D-S00090-11SW09D,20010106
S00105-11SW09D-S00090-11SW09D,20111028
S00575-11SW04B-S00446-11SW04B,20041203
S00575-11SW04B-S00577-11SW04B,20041108
S00374-11SW04B-S00412-11SW04B,20130212
S00374-11SW04B-S00412-11SW04B,20130724
S00634-11SW04B-S00599-11SW04B,20031017
S00634-11SW04B-S00599-11SW04B,20031205
S00634-11SW04B-S00599-11SW04B,20050427
S04475-11SW14B-S04477-11SW14B,20100629
S04475-11SW14B-S04499-11SW14B,20011212
S00992-11SW09D-S00993-11SW09D,19970502
S00992-11SW09D-S00993-11SW09D,20021205
S00038-11SW09D-S01114-11SW09D,20101126
S03893-11SW14B-S03901-11SW14B,19990409
S03893-11SW14B-S03901-11SW14B,19991004
S03901-11SW14B-S03894-11SW14B,20071204
S00498-11SW14B-S00456-11SW14B,20110228
S00583-11SW14B-S00544-11SW14B,20130121
S00470-11SW14B-S00465-11SW14B,19991028
S00543-11SW14B-S03912-11SW14B,20000201
S00479-11SW14B-S00431-11SW14B,20111130
S03895-11SW14B-S03893-11SW14B,20040715
S03895-11SW14B-S03900-11SW14B,20050921
S00520-11SW04B-S00518-11SW04B,20000916
S00019-11SW04D-S00021-11SW04D,20111101
S00519-11SW04B-S00664-11SW04B,20120326
S00519-11SW04B-S00664-11SW04B,20120504
S00558-11SW04B-S00004-11SW04D,20010306
S00419-11SW04B-S00418-11SW04B,20120823
S00420-11SW04B-S00575-11SW04B,20120827
S00445-11SW04B-S00687-11SW04B,20120820
S00011-11SW04D-S00014-11SW04D,20060204
S00011-11SW04D-S00014-11SW04D,20070621
S00011-11SW04D-S00014-11SW04D,20080816
S00011-11SW04D-S00014-11SW04D,20101117
S00677-11SW04B-S00678-11SW04B,20141002
S00074-11SW14B-S00077-11SW14B,20010204
S01017-11SW09D-S00018-11SW09D,20090204
S00010-11SW14B-S00005-11SW14B,20050415
S00010-11SW14B-S00005-11SW14B,20020726
S00010-11SW14B-S00005-11SW14B,20130606
S03909-11SW14B-S03910-11SW14B,20070402
S03888-11SW14B-S03913-11SW14B,20020122
S03797-11SW14B-S03801-11SW14B,20060715
S04040-11SW14B-S03804-11SW14B,20140716
S03911-11SW14B-S03889-11SW14B,20140103
S03796-11SW14B-S03795-11SW14B,20031210
S03796-11SW14B-S03795-11SW14B,20090103
S00623-11SW14B-S00636-11SW14B,20000226
S03801-11SW14B-S03881-11SW14B,20021124
S00540-11SW04B-S00539-11SW04B,19970626
S00544-11SW04B-S00543-11SW04B,20041219
S00543-11SW04B-S00562-11SW04B,20010421
S00543-11SW04B-S00562-11SW04B,20120906
S00546-11SW04B-S00548-11SW04B,20020223
S00490-11SW04B-S00653-11SW04B,20020605
S00487-11SW04B-S00490-11SW04B,20090918
S00562-11SW04B-S00561-11SW04B,20020226
S00483-11SW04B-S00488-11SW04B,20080713
S00491-11SW04B-S00494-11SW04B,20040627
S00442-11SW04B-S00443-11SW04B,20070421
S00434-11SW04B-S00439-11SW04B,20050515
S00434-11SW04B-S00439-11SW04B,20080208
S00552-11SW04B-S00553-11SW04B,20031227
S00364-11SW04B-S00809-11SW04B,20080226
S03886-11SW14B-S03905-11SW14B,20080605
S03889-11SW14B-S03903-11SW14B,20020413
S03903-11SW14B-S03890-11SW14B,20060815
S00027-11SW09D-S00033-11SW09D,20130512
S00027-11SW09D-S00033-11SW09D,20140731
S00042-11SW09D-S00027-11SW09D,20030125
S00042-11SW09D-S00027-11SW09D,20020802
S00042-11SW09D-S00027-11SW09D,20130308
S00042-11SW09D-S00027-11SW09D,20140328
S00042-11SW09D-S00027-11SW09D,20140420
S00042-11SW09D-S00027-11SW09D,20140508
S00024-11SW09D-S00013-11SW09D,20130205
S01009-11SW09D-S01006-11SW09D,20071208
S01009-11SW09D-S01006-11SW09D,20121231
S00644-11SW14B-S00649-11SW14B,20041013
S04216-11SW14B-S04214-11SW14B,20040421
S04216-11SW14B-S04218-11SW14B,20041107
S00615-11SW14B-S00614-11SW14B,20061130
S00615-11SW14B-S00614-11SW14B,20041109
S00615-11SW14B-S00614-11SW14B,20041113
S00614-11SW14B-S03925-11SW14B,20130923
S00630-11SW14B-S00615-11SW14B,19980311
S00529-11SW14B-S04535-11SW14B,20100211
S00814-11SW04B-S00812-11SW04B,20080903
S00318-11NW24D-S00173-11NW24D,20030227
S00328-11NW24D-S00318-11NW24D,20050321
S00308-11NW24D-S00310-11NW24D,20021029
S00308-11NW24D-S00310-11NW24D,20030102
S00308-11NW24D-S00310-11NW24D,20041208
S00308-11NW24D-S00310-11NW24D,20040709
S00308-11NW24D-S00310-11NW24D,20051217
S00437-11SW04B-S00473-11SW04B,20021018
S00437-11SW04B-S00473-11SW04B,20010127
S00437-11SW04B-S00473-11SW04B,20070510
S00437-11SW04B-S00473-11SW04B,20080516
S00437-11SW04B-S00473-11SW04B,20100715
S00437-11SW04B-S00473-11SW04B,20080622
S00071-11SW09D-S00042-11SW09D,20050819
S04542-11SW14B-S04544-11SW14B,20120426
S00305-11SW14B-S00232-11SW14B,20020106
S00305-11SW14B-S00232-11SW14B,20100914
S00305-11SW14B-S00232-11SW14B,20111024
S03920-11SW14B-S03919-11SW14B,20051130
S00134-11SW14B-S00128-11SW14B,19990422
S00134-11SW14B-S00153-11SW14B,20090903
S00134-11SW14B-S00153-11SW14B,20110301
S00134-11SW14B-S00153-11SW14B,20111223
S00153-11SW14B-S00157-11SW14B,20090902
S00232-11SW14B-S00203-11SW14B,20030301
S00232-11SW14B-S00203-11SW14B,20000418
S00232-11SW14B-S00203-11SW14B,20030407
S00232-11SW14B-S00203-11SW14B,19980313
S00232-11SW14B-S00203-11SW14B,20060723
S00232-11SW14B-S00203-11SW14B,20031215
S00232-11SW14B-S00203-11SW14B,20130822
S00232-11SW14B-S00203-11SW14B,20140811
S00157-11SW14B-S04719-11SW14B,20000922
S04036-11SW14B-S04032-11SW14B,19991115
S04035-11SW14B-S04030-11SW14B,20060906
S04035-11SW14B-S04030-11SW14B,20000609
S04035-11SW14B-S04030-11SW14B,20090921
S04034-11SW14B-S00419-11SW14B,20120530
S00152-11SW09D-S00164-11SW09D,20100628
S00152-11SW09D-S00164-11SW09D,20120112
S00176-11SW09D-S00186-11SW09D,20101127
S00176-11SW09D-S00186-11SW09D,20101128
S00176-11SW09D-S00186-11SW09D,20110803
S00176-11SW09D-S00186-11SW09D,20120508
S00174-11SW09D-S00175-11SW09D,20120318
S00178-11SW09D-S00173-11SW09D,20010308
S00164-11SW09D-S00176-11SW09D,20130810
S00164-11SW09D-S00176-11SW09D,20130811
S00068-11SW09D-S00061-11SW09D,20140220
S04262-11SW14B-S04263-11SW14B,20121010
S04262-11SW14B-S04263-11SW14B,20121010
S00467-11SW04B-S00466-11SW04B,19980223
S00823-11NW24D-S00820-11NW24D,19971117
S00249-11NW24D-S00245-11NW24D,20110222
S00249-11NW24D-S00245-11NW24D,20130826
S00290-11NW24D-S00303-11NW24D,20040727
S00290-11NW24D-S00303-11NW24D,19990826
S00290-11NW24D-S00303-11NW24D,20090929
S00280-11NW24D-S00261-11NW24D,20130306
S00922-11NW24D-S00289-11NW24D,20130821
S00922-11NW24D-S00927-11NW24D,20140531
S00365-11SW14B-S00278-11SW14B,20090907
S00365-11SW14B-S00278-11SW14B,20120312
S00365-11SW14B-S00278-11SW14B,20130825
S00280-11SW14B-S00282-11SW14B,20110917
S00190-11SW14B-S00154-11SW14B,20140812
S00145-11SW14B-S00082-11SW14B,20070331
S00145-11SW14B-S00082-11SW14B,20031230
S00145-11SW14B-S00082-11SW14B,19990209
S00145-11SW14B-S00082-11SW14B,20090117
S00145-11SW14B-S00082-11SW14B,20130731
S00829-11SW14B-S00871-11SW14B,20000221
S03951-11SW14B-S03984-11SW14B,20010108
S00437-11SW14B-S00429-11SW14B,20100909
S00442-11SW14B-S00440-11SW14B,20061009
S00442-11SW14B-S00440-11SW14B,20000812
S00442-11SW14B-S00440-11SW14B,20110924
S00447-11SW14B-S00461-11SW14B,20020326
S00447-11SW14B-S00461-11SW14B,20020815
S00442-11SW14B-S00435-11SW14B,20120109
S03963-11SW14B-S03965-11SW14B,20121004
S00295-11SW14B-S00299-11SW14B,20140703
S04231-11SW14B-S04230-11SW14B,20120211
S00304-11SW14B-S00333-11SW14B,20100126
S00295-11SW14B-S00304-11SW14B,20011114
S00053-11SW04B-S00670-11SW04B,20021221
S00053-11SW04B-S00670-11SW04B,20030409
S00671-11SW04B-S00045-11SW04B,20131025
S00244-11SW04B-S00314-11SW04B,20010112
S00239-11SW04B-S00637-11SW04B,20030606
S00239-11SW04B-S00637-11SW04B,20020127
S00239-11SW04B-S00637-11SW04B,20121012
S00637-11SW04B-S00267-11SW04B,20021108
S00637-11SW04B-S00267-11SW04B,20121013
S00637-11SW04B-S00267-11SW04B,20131213
S00559-11NW24D-S00565-11NW24D,20140419
S00272-11SW04B-S00266-11SW04B,20040603
S00272-11SW04B-S00266-11SW04B,20050530
S00272-11SW04B-S00266-11SW04B,20120615
S00272-11SW04B-S00266-11SW04B,20120628
S00272-11SW04B-S00266-11SW04B,20130621
S00272-11SW04B-S00266-11SW04B,20130707
S00272-11SW04B-S00266-11SW04B,20141018
S00637-11SW04B-S00642-11SW04B,20070927
S00574-11NW24D-S00577-11NW24D,20110108
S00574-11NW24D-S00577-11NW24D,20140326
S00244-11NW24D-S00239-11NW24D,20050805
S00107-15NW04B-S00106-15NW04B,20090527
S00288-11SW14B-S00290-11SW14B,19970825
S00288-11SW14B-S00290-11SW14B,20131030
S00277-11SW14B-S00258-11SW14B,20071105
S00277-11SW14B-S00258-11SW14B,20120305
S00288-11SW14B-S00277-11SW14B,19970826
S00070-11SW14B-S00071-11SW14B,20070511
S00087-11SW14B-S00070-11SW14B,20010716
S04014-11SW14B-S04022-11SW14B,20050729
S04012-11SW14B-S04014-11SW14B,20031021
S03953-11SW14B-S03985-11SW14B,20131119
S03945-11SW14B-S03969-11SW14B,20060424
S00454-11SW14B-S00464-11SW14B,19990705
S00455-11SW14B-S00449-11SW14B,19971007
S00549-11SW14B-S00537-11SW14B,20110828
S00454-11SW14B-S00455-11SW14B,20120319
S00553-11SW14B-S00549-11SW14B,19990805
S00553-11SW14B-S00549-11SW14B,20000103
S00550-11SW14B-S00552-11SW14B,20121026
S00316-11SW14B-S00319-11SW14B,20020315
S00311-11SW14B-S00316-11SW14B,20010723
S00467-11SW14B-S00454-11SW14B,20020427
S00467-11SW14B-S00454-11SW14B,20140409
S00321-11SW14B-S00322-11SW14B,20060524
S00446-11SW14B-S00458-11SW14B,20120513
S00107-11SW09D-S00085-11SW09D,20140526
S00144-11SW09D-S00148-11SW09D,20041221
S00144-11SW09D-S00148-11SW09D,20110303
S00229-11SW14B-S00230-11SW14B,20010702
S00220-11SW14B-S00228-11SW14B,20030326
S00220-11SW14B-S00228-11SW14B,20090529
S00513-11NW24D-S00315-11NW24D,20060816
S00513-11NW24D-S00315-11NW24D,20120905
S00513-11NW24D-S00315-11NW24D,20131123
S00513-11NW24D-S00315-11NW24D,20140817
S01650-11NW24D-S00268-11NW24D,20120113
S00975-11NW24D-S00977-11NW24D,20091229
S00642-11SW04B-S00639-11SW04B,20060605
S00642-11SW04B-S00639-11SW04B,20090202
S00642-11SW04B-S00639-11SW04B,20090226
S00642-11SW04B-S00639-11SW04B,20090809
S00642-11SW04B-S00639-11SW04B,20100620
S00642-11SW04B-S00639-11SW04B,20120411
S00642-11SW04B-S00639-11SW04B,20141128
S01595-11NW24D-S00454-11NW24D,20050124
S00438-11NW24D-S00441-11NW24D,20110218
S00223-11SW04B-S00255-11SW04B,20100322
S00594-11SW04B-S00595-11SW04B,20040202
S00594-11SW04B-S00595-11SW04B,20121225
S00326-11SW04B-S00347-11SW04B,20051020
S00326-11SW04B-S00347-11SW04B,20001010
S00326-11SW04B-S00347-11SW04B,20141014
S00454-11NW24D-S00456-11NW24D,20061026
S00848-11NW24D-S00850-11NW24D,20140327
S00193-11SW24C-S00191-11SW24C,20051107
S00193-11SW24C-S00191-11SW24C,20130326
S00089-11SW24D-S00602-11SW24C,20090807
S00089-11SW24D-S00602-11SW24C,20091012
S00035-11SW24C-S00031-11SW24C,20020304
S00035-11SW24C-S00031-11SW24C,20010604
S00035-11SW24C-S00031-11SW24C,20011111
S00213-11SW24D-S00209-11SW24D,20050512
S00220-11SW24D-S00219-11SW24D,19991218
S00207-11SW24C-S00222-11SW24D,20091204
S00207-11SW24C-S00222-11SW24D,20110520
S00299-11SW14B-S00303-11SW14B,20060721
S00299-11SW14B-S00303-11SW14B,20010604
S00299-11SW14B-S00303-11SW14B,20010902
S00299-11SW14B-S04231-11SW14B,20070524
S00302-11SW14B-S00294-11SW14B,20010623
S00302-11SW14B-S00294-11SW14B,20011103
S00084-11SW14B-S00052-11SW14B,20090420
S00044-11SW14B-S00038-11SW14B,20090514
S00044-11SW14B-S00038-11SW14B,20140701
S00052-11SW14B-S00044-11SW14B,20070420
S04020-11SW14B-S04009-11SW14B,20050425
S00867-11SW14B-S03756-11SW14B,19990823
S04018-11SW14B-S04010-11SW14B,20070820
S03770-11SW14B-S03772-11SW14B,20040108
S00743-11SW14B-S00692-11SW14B,20140524
S00579-11SW14B-S00559-11SW14B,19981015
S00855-11SW14B-S00859-11SW14B,20130708
S00123-11SW09D-S00110-11SW09D,20080504
S00123-11SW09D-S00110-11SW09D,20080825
S00473-11SW14B-S00460-11SW14B,20020316
S00473-11SW14B-S00460-11SW14B,20010531
S00473-11SW14B-S00460-11SW14B,20010604
S00473-11SW14B-S00460-11SW14B,20010611
S00473-11SW14B-S00460-11SW14B,20010617
